event_id,event_name,v_bulk_factor,v_bulk_m3,v_water_gross_m3,v_runoff_req_m3,basin_area_km2,c_runoff,p_req_mm,p_meas_tested_mm,deficit_multiplier,deficit_status
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,55.0,0.85,84.3,150.0,0.56,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,55.0,0.85,84.3,200.0,0.42,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,55.0,0.85,84.3,325.0,0.26,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,65.7,0.85,70.6,20.0,3.53,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,65.7,0.85,70.6,40.0,1.76,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,65.7,0.85,70.6,60.0,1.18,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,65.7,0.85,70.6,87.0,0.81,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,65.7,0.85,70.6,110.0,0.64,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,65.7,0.85,70.6,150.0,0.47,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,65.7,0.85,70.6,200.0,0.35,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,65.7,0.85,70.6,325.0,0.22,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,85.0,0.85,54.5,20.0,2.73,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,85.0,0.85,54.5,40.0,1.36,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,85.0,0.85,54.5,60.0,0.91,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,85.0,0.85,54.5,87.0,0.63,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,85.0,0.85,54.5,110.0,0.5,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,85.0,0.85,54.5,150.0,0.36,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,85.0,0.85,54.5,200.0,0.27,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,85.0,0.85,54.5,325.0,0.17,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,100.0,0.85,46.4,20.0,2.32,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,100.0,0.85,46.4,40.0,1.16,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,100.0,0.85,46.4,60.0,0.77,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,100.0,0.85,46.4,87.0,0.53,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,100.0,0.85,46.4,110.0,0.42,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,100.0,0.85,46.4,150.0,0.31,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,100.0,0.85,46.4,200.0,0.23,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.0,7200000.0,4680000.0,3940000.0,100.0,0.85,46.4,325.0,0.14,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,15.0,0.85,364.1,20.0,18.2,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,15.0,0.85,364.1,40.0,9.1,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,15.0,0.85,364.1,60.0,6.07,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,15.0,0.85,364.1,87.0,4.18,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,15.0,0.85,364.1,110.0,3.31,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,15.0,0.85,364.1,150.0,2.43,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,15.0,0.85,364.1,200.0,1.82,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,15.0,0.85,364.1,325.0,1.12,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,28.0,0.85,195.0,20.0,9.75,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,28.0,0.85,195.0,40.0,4.88,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,28.0,0.85,195.0,60.0,3.25,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,28.0,0.85,195.0,87.0,2.24,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,28.0,0.85,195.0,110.0,1.77,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,28.0,0.85,195.0,150.0,1.3,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,28.0,0.85,195.0,200.0,0.98,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,28.0,0.85,195.0,325.0,0.6,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,42.0,0.85,130.0,20.0,6.5,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,42.0,0.85,130.0,40.0,3.25,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,42.0,0.85,130.0,60.0,2.17,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,42.0,0.85,130.0,87.0,1.49,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,42.0,0.85,130.0,110.0,1.18,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,42.0,0.85,130.0,150.0,0.87,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,42.0,0.85,130.0,200.0,0.65,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,42.0,0.85,130.0,325.0,0.4,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,55.0,0.85,99.3,20.0,4.96,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,55.0,0.85,99.3,40.0,2.48,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,55.0,0.85,99.3,60.0,1.65,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,55.0,0.85,99.3,87.0,1.14,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,55.0,0.85,99.3,110.0,0.9,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,55.0,0.85,99.3,150.0,0.66,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,55.0,0.85,99.3,200.0,0.5,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,55.0,0.85,99.3,325.0,0.31,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,65.7,0.85,83.1,20.0,4.16,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,65.7,0.85,83.1,40.0,2.08,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,65.7,0.85,83.1,60.0,1.39,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,65.7,0.85,83.1,87.0,0.96,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,65.7,0.85,83.1,110.0,0.76,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,65.7,0.85,83.1,150.0,0.55,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,65.7,0.85,83.1,200.0,0.42,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,65.7,0.85,83.1,325.0,0.26,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,85.0,0.85,64.2,20.0,3.21,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,85.0,0.85,64.2,40.0,1.61,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,85.0,0.85,64.2,60.0,1.07,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,85.0,0.85,64.2,87.0,0.74,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,85.0,0.85,64.2,110.0,0.58,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,85.0,0.85,64.2,150.0,0.43,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,85.0,0.85,64.2,200.0,0.32,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,85.0,0.85,64.2,325.0,0.2,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,100.0,0.85,54.6,20.0,2.73,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,100.0,0.85,54.6,40.0,1.37,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,100.0,0.85,54.6,60.0,0.91,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,100.0,0.85,54.6,87.0,0.63,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,100.0,0.85,54.6,110.0,0.5,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,100.0,0.85,54.6,150.0,0.36,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,100.0,0.85,54.6,200.0,0.27,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.15,8280000.0,5382000.0,4642000.0,100.0,0.85,54.6,325.0,0.17,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,15.0,0.85,419.1,20.0,20.96,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,15.0,0.85,419.1,40.0,10.48,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,15.0,0.85,419.1,60.0,6.99,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,15.0,0.85,419.1,87.0,4.82,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,15.0,0.85,419.1,110.0,3.81,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,15.0,0.85,419.1,150.0,2.79,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,15.0,0.85,419.1,200.0,2.1,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,15.0,0.85,419.1,325.0,1.29,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,28.0,0.85,224.5,20.0,11.23,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,28.0,0.85,224.5,40.0,5.61,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,28.0,0.85,224.5,60.0,3.74,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,28.0,0.85,224.5,87.0,2.58,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,28.0,0.85,224.5,110.0,2.04,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,28.0,0.85,224.5,150.0,1.5,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,28.0,0.85,224.5,200.0,1.12,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,28.0,0.85,224.5,325.0,0.69,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,42.0,0.85,149.7,20.0,7.48,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,42.0,0.85,149.7,40.0,3.74,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,42.0,0.85,149.7,60.0,2.49,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,42.0,0.85,149.7,87.0,1.72,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,42.0,0.85,149.7,110.0,1.36,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,42.0,0.85,149.7,150.0,1.0,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,42.0,0.85,149.7,200.0,0.75,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,42.0,0.85,149.7,325.0,0.46,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,55.0,0.85,114.3,20.0,5.72,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,55.0,0.85,114.3,40.0,2.86,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,55.0,0.85,114.3,60.0,1.91,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,55.0,0.85,114.3,87.0,1.31,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,55.0,0.85,114.3,110.0,1.04,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,55.0,0.85,114.3,150.0,0.76,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,55.0,0.85,114.3,200.0,0.57,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,55.0,0.85,114.3,325.0,0.35,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,65.7,0.85,95.7,20.0,4.78,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,65.7,0.85,95.7,40.0,2.39,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,65.7,0.85,95.7,60.0,1.59,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,65.7,0.85,95.7,87.0,1.1,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,65.7,0.85,95.7,110.0,0.87,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,65.7,0.85,95.7,150.0,0.64,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,65.7,0.85,95.7,200.0,0.48,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,65.7,0.85,95.7,325.0,0.29,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,85.0,0.85,74.0,20.0,3.7,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,85.0,0.85,74.0,40.0,1.85,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,85.0,0.85,74.0,60.0,1.23,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,85.0,0.85,74.0,87.0,0.85,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,85.0,0.85,74.0,110.0,0.67,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,85.0,0.85,74.0,150.0,0.49,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,85.0,0.85,74.0,200.0,0.37,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,85.0,0.85,74.0,325.0,0.23,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,100.0,0.85,62.9,20.0,3.14,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,100.0,0.85,62.9,40.0,1.57,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,100.0,0.85,62.9,60.0,1.05,DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,100.0,0.85,62.9,87.0,0.72,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,100.0,0.85,62.9,110.0,0.57,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,100.0,0.85,62.9,150.0,0.42,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,100.0,0.85,62.9,200.0,0.31,SEM_DEFICIT
kedarnath_2013,Catástrofe de Kedarnath (Chorabari / Mandakini),1.3,9360000.0,6084000.0,5344000.0,100.0,0.85,62.9,325.0,0.19,SEM_DEFICIT
